fecha,turno,equipo,tipo,zona,corte_min,hora_corte,horas_acum,taladros_acum,metros_acum,rop_prom,dureza,horas_restantes,metros_al_corte,metros_fin_turno
2026-04-30,B,TD091,RTR,FERROBAMBA,540,3.5,0.0,0,0.0,0.0,D,3.0,,272.0
2026-04-30,B,TD091,RTR,FERROBAMBA,600,4.5,0.0,0,0.0,0.0,D,2.0,,272.0
2026-04-30,B,TD091,RTR,FERROBAMBA,660,5.5,0.0,0,0.0,0.0,D,1.0,,272.0
2026-04-30,B,TD092,RTR,FERROBAMBA,60,19.5,0.0,0,0.0,0.0,D,11.0,0.0,228.0
2026-04-30,B,TD092,RTR,FERROBAMBA,120,20.5,0.0,0,0.0,0.0,D,10.0,0.0,228.0
2026-04-30,B,TD092,RTR,FERROBAMBA,180,21.5,0.0,0,0.0,0.0,D,9.0,0.0,228.0
2026-04-30,B,TD092,RTR,FERROBAMBA,240,22.5,0.0,0,0.0,0.0,D,8.0,0.0,228.0
2026-04-30,B,TD092,RTR,FERROBAMBA,300,23.5,0.0,0,0.0,0.0,D,7.0,0.0,228.0
2026-04-30,B,TD092,RTR,FERROBAMBA,330,0.0,0.0,0,0.0,0.0,D,6.5,0.0,228.0
2026-04-30,B,TD092,RTR,FERROBAMBA,360,0.5,0.0,0,0.0,0.0,D,6.0,,228.0
2026-04-30,B,TD092,RTR,FERROBAMBA,420,1.5,0.0,0,0.0,0.0,D,5.0,,228.0
2026-04-30,B,TD092,RTR,FERROBAMBA,480,2.5,0.0,0,0.0,0.0,D,4.0,,228.0
2026-04-30,B,TD092,RTR,FERROBAMBA,540,3.5,0.0,0,0.0,0.0,D,3.0,,228.0
2026-04-30,B,TD092,RTR,FERROBAMBA,600,4.5,0.0,0,0.0,0.0,D,2.0,,228.0
2026-04-30,B,TD092,RTR,FERROBAMBA,660,5.5,0.0,0,0.0,0.0,D,1.0,,228.0
2026-05-01,A,TD012,DTH,FERROBAMBA,60,7.5,1.0,2,25.05,25.05,D,11.0,146.12,300.6
2026-05-01,A,TD012,DTH,FERROBAMBA,120,8.5,2.0,3,50.1,25.05,D,10.0,146.12,300.6
2026-05-01,A,TD012,DTH,FERROBAMBA,180,9.5,3.0,5,83.5,27.83,D,9.0,146.12,300.6
2026-05-01,A,TD012,DTH,FERROBAMBA,240,10.5,4.0,7,116.9,29.23,D,8.0,146.12,300.6
2026-05-01,A,TD012,DTH,FERROBAMBA,300,11.5,4.667,8,133.6,28.63,D,7.0,146.12,300.6
2026-05-01,A,TD012,DTH,FERROBAMBA,330,12.0,5.167,9,146.12,28.28,D,6.5,146.12,300.6
2026-05-01,A,TD012,DTH,FERROBAMBA,360,12.5,5.667,10,156.98,27.7,D,6.0,,300.6
2026-05-01,A,TD012,DTH,FERROBAMBA,420,13.5,6.667,11,179.52,26.93,D,5.0,,300.6
2026-05-01,A,TD012,DTH,FERROBAMBA,480,14.5,7.667,13,204.58,26.68,D,4.0,,300.6
2026-05-01,A,TD012,DTH,FERROBAMBA,540,15.5,8.667,14,229.62,26.5,D,3.0,,300.6
2026-05-01,A,TD012,DTH,FERROBAMBA,600,16.5,9.667,16,252.36,26.11,D,2.0,,300.6
2026-05-01,A,TD012,DTH,FERROBAMBA,660,17.5,10.667,17,273.88,25.68,D,1.0,,300.6
2026-05-01,A,TD072,DTH,FERROBAMBA,60,7.5,0.0,0,0.0,0.0,D,11.0,107.0,390.0
2026-05-01,A,TD072,DTH,FERROBAMBA,120,8.5,0.833,6,26.0,31.2,D,10.0,107.0,390.0
2026-05-01,A,TD072,DTH,FERROBAMBA,180,9.5,1.25,8,40.0,32.0,D,9.0,107.0,390.0
2026-05-01,A,TD072,DTH,FERROBAMBA,240,10.5,2.25,14,67.5,30.0,D,8.0,107.0,390.0
2026-05-01,A,TD072,DTH,FERROBAMBA,300,11.5,3.25,19,93.33,28.72,D,7.0,107.0,390.0
2026-05-01,A,TD072,DTH,FERROBAMBA,330,12.0,3.75,22,107.0,28.53,D,6.5,107.0,390.0
2026-05-01,A,TD072,DTH,FERROBAMBA,360,12.5,4.25,25,122.0,28.71,D,6.0,,390.0
2026-05-01,A,TD072,DTH,FERROBAMBA,420,13.5,5.25,31,153.0,29.14,D,5.0,,390.0
2026-05-01,A,TD072,DTH,FERROBAMBA,480,14.5,6.25,40,205.71,32.91,D,4.0,,390.0
2026-05-01,A,TD072,DTH,FERROBAMBA,540,15.5,7.25,49,259.71,35.82,D,3.0,,390.0
2026-05-01,A,TD072,DTH,FERROBAMBA,600,16.5,8.25,58,313.71,38.03,D,2.0,,390.0
2026-05-01,A,TD072,DTH,FERROBAMBA,660,17.5,9.25,64,354.0,38.27,D,1.0,,390.0
2026-05-01,A,TD074,DTH,FERROBAMBA,60,7.5,0.0,0,0.0,0.0,D,11.0,90.0,216.0
2026-05-01,A,TD074,DTH,FERROBAMBA,120,8.5,0.25,2,7.0,28.0,D,10.0,90.0,216.0
2026-05-01,A,TD074,DTH,FERROBAMBA,180,9.5,1.25,7,36.86,29.49,D,9.0,90.0,216.0
2026-05-01,A,TD074,DTH,FERROBAMBA,240,10.5,2.25,11,64.0,28.44,D,8.0,90.0,216.0
2026-05-01,A,TD074,DTH,FERROBAMBA,300,11.5,3.167,15,90.0,28.42,D,7.0,90.0,216.0
2026-05-01,A,TD074,DTH,FERROBAMBA,330,12.0,3.167,15,90.0,28.42,D,6.5,90.0,216.0
2026-05-01,A,TD074,DTH,FERROBAMBA,360,12.5,3.417,16,96.0,28.1,D,6.0,,216.0
2026-05-01,A,TD074,DTH,FERROBAMBA,420,13.5,4.417,20,120.0,27.17,D,5.0,,216.0
2026-05-01,A,TD074,DTH,FERROBAMBA,480,14.5,5.417,26,152.5,28.15,D,4.0,,216.0
2026-05-01,A,TD074,DTH,FERROBAMBA,540,15.5,6.417,32,188.5,29.38,D,3.0,,216.0
2026-05-01,A,TD074,DTH,FERROBAMBA,600,16.5,7.25,36,216.0,29.79,D,2.0,,216.0
2026-05-01,A,TD074,DTH,FERROBAMBA,660,17.5,7.25,36,216.0,29.79,D,1.0,,216.0
2026-05-01,A,TD076,DTH,FERROBAMBA,60,7.5,1.0,2,33.0,33.0,D,11.0,129.5,303.8
2026-05-01,A,TD076,DTH,FERROBAMBA,120,8.5,1.5,3,45.37,30.25,D,10.0,129.5,303.8
2026-05-01,A,TD076,DTH,FERROBAMBA,180,9.5,2.5,5,72.36,28.94,D,9.0,129.5,303.8
2026-05-01,A,TD076,DTH,FERROBAMBA,240,10.5,3.5,7,102.07,29.16,D,8.0,129.5,303.8
2026-05-01,A,TD076,DTH,FERROBAMBA,300,11.5,4.25,8,121.5,28.59,D,7.0,129.5,303.8
2026-05-01,A,TD076,DTH,FERROBAMBA,330,12.0,4.583,8,129.5,28.25,D,6.5,129.5,303.8
2026-05-01,A,TD076,DTH,FERROBAMBA,360,12.5,4.583,8,129.5,28.25,D,6.0,,303.8
2026-05-01,A,TD076,DTH,FERROBAMBA,420,13.5,5.583,10,158.9,28.46,D,5.0,,303.8
2026-05-01,A,TD076,DTH,FERROBAMBA,480,14.5,6.583,12,188.3,28.6,D,4.0,,303.8
2026-05-01,A,TD076,DTH,FERROBAMBA,540,15.5,7.583,14,220.3,29.05,D,3.0,,303.8
2026-05-01,A,TD076,DTH,FERROBAMBA,600,16.5,8.583,16,248.93,29.0,D,2.0,,303.8
2026-05-01,A,TD076,DTH,FERROBAMBA,660,17.5,9.583,18,278.75,29.09,D,1.0,,303.8
2026-05-01,A,TD077,DTH,FERROBAMBA,60,7.5,0.0,0,0.0,0.0,D,11.0,132.0,235.9
2026-05-01,A,TD077,DTH,FERROBAMBA,120,8.5,0.417,3,16.62,39.88,D,10.0,132.0,235.9
2026-05-01,A,TD077,DTH,FERROBAMBA,180,9.5,1.417,9,54.0,38.12,D,9.0,132.0,235.9
2026-05-01,A,TD077,DTH,FERROBAMBA,240,10.5,2.417,17,97.85,40.49,D,8.0,132.0,235.9
2026-05-01,A,TD077,DTH,FERROBAMBA,300,11.5,3.417,21,123.33,36.1,D,7.0,132.0,235.9
2026-05-01,A,TD077,DTH,FERROBAMBA,330,12.0,3.667,22,132.0,36.0,D,6.5,132.0,235.9
2026-05-01,A,TD077,DTH,FERROBAMBA,360,12.5,4.167,25,148.36,35.61,D,6.0,,235.9
2026-05-01,A,TD077,DTH,FERROBAMBA,420,13.5,5.167,31,181.13,35.06,D,5.0,,235.9
2026-05-01,A,TD077,DTH,FERROBAMBA,480,14.5,6.167,35,210.15,34.08,D,4.0,,235.9
2026-05-01,A,TD077,DTH,FERROBAMBA,540,15.5,7.0,39,235.9,33.7,D,3.0,,235.9
2026-05-01,A,TD077,DTH,FERROBAMBA,600,16.5,7.0,39,235.9,33.7,D,2.0,,235.9
2026-05-01,A,TD077,DTH,FERROBAMBA,660,17.5,7.0,39,235.9,33.7,D,1.0,,235.9
2026-05-01,A,TD079,DTH,CHALCOBAMBA,60,7.5,0.0,0,0.0,0.0,M,11.0,123.38,394.5
2026-05-01,A,TD079,DTH,CHALCOBAMBA,120,8.5,0.0,0,0.0,0.0,M,10.0,123.38,394.5
2026-05-01,A,TD079,DTH,CHALCOBAMBA,180,9.5,1.0,3,40.0,40.0,M,9.0,123.38,394.5
2026-05-01,A,TD079,DTH,CHALCOBAMBA,240,10.5,2.0,6,78.4,39.2,M,8.0,123.38,394.5
2026-05-01,A,TD079,DTH,CHALCOBAMBA,300,11.5,2.417,7,98.0,40.55,M,7.0,123.38,394.5
2026-05-01,A,TD079,DTH,CHALCOBAMBA,330,12.0,2.917,9,123.38,42.3,M,6.5,123.38,394.5
2026-05-01,A,TD079,DTH,CHALCOBAMBA,360,12.5,3.417,11,145.12,42.48,M,6.0,,394.5
2026-05-01,A,TD079,DTH,CHALCOBAMBA,420,13.5,4.417,14,188.0,42.57,M,5.0,,394.5
2026-05-01,A,TD079,DTH,CHALCOBAMBA,480,14.5,5.417,17,233.5,43.11,M,4.0,,394.5
2026-05-01,A,TD079,DTH,CHALCOBAMBA,540,15.5,6.417,20,275.5,42.94,M,3.0,,394.5
2026-05-01,A,TD079,DTH,CHALCOBAMBA,600,16.5,7.417,23,317.5,42.81,M,2.0,,394.5
2026-05-01,A,TD079,DTH,CHALCOBAMBA,660,17.5,8.417,26,357.59,42.49,M,1.0,,394.5
2026-05-01,A,TD091,RTR,FERROBAMBA,60,7.5,0.917,2,25.58,27.91,D,11.0,90.8,240.6
2026-05-01,A,TD091,RTR,FERROBAMBA,120,8.5,1.583,4,48.88,30.87,D,10.0,90.8,240.6
2026-05-01,A,TD091,RTR,FERROBAMBA,180,9.5,2.417,6,76.52,31.66,D,9.0,90.8,240.6
2026-05-01,A,TD091,RTR,FERROBAMBA,240,10.5,3.0,6,90.8,30.27,D,8.0,90.8,240.6
2026-05-01,A,TD091,RTR,FERROBAMBA,300,11.5,3.0,6,90.8,30.27,D,7.0,90.8,240.6
2026-05-01,A,TD091,RTR,FERROBAMBA,330,12.0,3.0,6,90.8,30.27,D,6.5,90.8,240.6
2026-05-01,A,TD091,RTR,FERROBAMBA,360,12.5,3.5,7,104.53,29.86,D,6.0,,240.6
2026-05-01,A,TD091,RTR,FERROBAMBA,420,13.5,4.333,9,126.94,29.29,D,5.0,,240.6
2026-05-01,A,TD091,RTR,FERROBAMBA,480,14.5,5.233,10,150.5,28.76,D,4.0,,240.6
2026-05-01,A,TD091,RTR,FERROBAMBA,540,15.5,6.083,12,173.24,28.48,D,3.0,,240.6
2026-05-01,A,TD091,RTR,FERROBAMBA,600,16.5,6.917,14,195.85,28.32,D,2.0,,240.6
2026-05-01,A,TD091,RTR,FERROBAMBA,660,17.5,7.833,15,220.61,28.16,D,1.0,,240.6
2026-05-01,A,TD092,RTR,FERROBAMBA,60,7.5,0.783,2,29.8,38.04,D,11.0,130.38,208.2
2026-05-01,A,TD092,RTR,FERROBAMBA,120,8.5,1.65,4,52.73,31.96,D,10.0,130.38,208.2
2026-05-01,A,TD092,RTR,FERROBAMBA,180,9.5,2.567,5,74.5,29.03,D,9.0,130.38,208.2
2026-05-01,A,TD092,RTR,FERROBAMBA,240,10.5,3.5,7,100.3,28.66,D,8.0,130.38,208.2
2026-05-01,A,TD092,RTR,FERROBAMBA,300,11.5,4.4,9,119.8,27.23,D,7.0,130.38,208.2
2026-05-01,A,TD092,RTR,FERROBAMBA,330,12.0,4.9,9,130.38,26.61,D,6.5,130.38,208.2
2026-05-01,A,TD092,RTR,FERROBAMBA,360,12.5,5.15,10,136.29,26.46,D,6.0,,208.2
2026-05-01,A,TD092,RTR,FERROBAMBA,420,13.5,6.1,11,160.46,26.31,D,5.0,,208.2
2026-05-01,A,TD092,RTR,FERROBAMBA,480,14.5,6.967,12,178.4,25.61,D,4.0,,208.2
2026-05-01,A,TD092,RTR,FERROBAMBA,540,15.5,7.9,14,200.22,25.34,D,3.0,,208.2
2026-05-01,A,TD092,RTR,FERROBAMBA,600,16.5,8.317,14,208.2,25.03,D,2.0,,208.2
2026-05-01,A,TD092,RTR,FERROBAMBA,660,17.5,8.317,14,208.2,25.03,D,1.0,,208.2
2026-05-01,B,TD012,DTH,FERROBAMBA,60,19.5,0.0,0,0.0,0.0,D,11.0,0.0,282.2
2026-05-01,B,TD012,DTH,FERROBAMBA,120,20.5,0.0,0,0.0,0.0,D,10.0,0.0,282.2
2026-05-01,B,TD012,DTH,FERROBAMBA,180,21.5,0.0,0,0.0,0.0,D,9.0,0.0,282.2
2026-05-01,B,TD012,DTH,FERROBAMBA,240,22.5,0.0,0,0.0,0.0,D,8.0,0.0,282.2
2026-05-01,B,TD012,DTH,FERROBAMBA,300,23.5,0.0,0,0.0,0.0,D,7.0,0.0,282.2
2026-05-01,B,TD012,DTH,FERROBAMBA,330,0.0,0.0,0,0.0,0.0,D,6.5,0.0,282.2
2026-05-01,B,TD012,DTH,FERROBAMBA,360,0.5,0.0,0,0.0,0.0,D,6.0,,282.2
2026-05-01,B,TD012,DTH,FERROBAMBA,420,1.5,0.0,0,0.0,0.0,D,5.0,,282.2
2026-05-01,B,TD012,DTH,FERROBAMBA,480,2.5,0.0,0,0.0,0.0,D,4.0,,282.2
2026-05-01,B,TD012,DTH,FERROBAMBA,540,3.5,0.0,0,0.0,0.0,D,3.0,,282.2
2026-05-01,B,TD012,DTH,FERROBAMBA,600,4.5,0.0,0,0.0,0.0,D,2.0,,282.2
2026-05-01,B,TD012,DTH,FERROBAMBA,660,5.5,0.0,0,0.0,0.0,D,1.0,,282.2
2026-05-01,B,TD072,DTH,FERROBAMBA,60,19.5,0.0,0,0.0,0.0,M,11.0,0.0,408.0
2026-05-01,B,TD072,DTH,FERROBAMBA,120,20.5,0.0,0,0.0,0.0,M,10.0,0.0,408.0
2026-05-01,B,TD072,DTH,FERROBAMBA,180,21.5,0.0,0,0.0,0.0,M,9.0,0.0,408.0
2026-05-01,B,TD072,DTH,FERROBAMBA,240,22.5,0.0,0,0.0,0.0,M,8.0,0.0,408.0
2026-05-01,B,TD072,DTH,FERROBAMBA,300,23.5,0.0,0,0.0,0.0,M,7.0,0.0,408.0
2026-05-01,B,TD072,DTH,FERROBAMBA,330,0.0,0.0,0,0.0,0.0,M,6.5,0.0,408.0
2026-05-01,B,TD072,DTH,FERROBAMBA,360,0.5,0.0,0,0.0,0.0,M,6.0,,408.0
2026-05-01,B,TD072,DTH,FERROBAMBA,420,1.5,0.0,0,0.0,0.0,M,5.0,,408.0
2026-05-01,B,TD072,DTH,FERROBAMBA,480,2.5,0.0,0,0.0,0.0,M,4.0,,408.0
2026-05-01,B,TD072,DTH,FERROBAMBA,540,3.5,0.0,0,0.0,0.0,M,3.0,,408.0
2026-05-01,B,TD072,DTH,FERROBAMBA,600,4.5,0.0,0,0.0,0.0,M,2.0,,408.0
2026-05-01,B,TD072,DTH,FERROBAMBA,660,5.5,0.0,0,0.0,0.0,M,1.0,,408.0
2026-05-01,B,TD074,DTH,FERROBAMBA,60,19.5,0.0,0,0.0,0.0,D,11.0,0.0,106.7
2026-05-01,B,TD074,DTH,FERROBAMBA,120,20.5,0.0,0,0.0,0.0,D,10.0,0.0,106.7
2026-05-01,B,TD074,DTH,FERROBAMBA,180,21.5,0.0,0,0.0,0.0,D,9.0,0.0,106.7
2026-05-01,B,TD074,DTH,FERROBAMBA,240,22.5,0.0,0,0.0,0.0,D,8.0,0.0,106.7
2026-05-01,B,TD074,DTH,FERROBAMBA,300,23.5,0.0,0,0.0,0.0,D,7.0,0.0,106.7
2026-05-01,B,TD074,DTH,FERROBAMBA,330,0.0,0.0,0,0.0,0.0,D,6.5,0.0,106.7
2026-05-01,B,TD074,DTH,FERROBAMBA,360,0.5,0.0,0,0.0,0.0,D,6.0,,106.7
2026-05-01,B,TD074,DTH,FERROBAMBA,420,1.5,0.0,0,0.0,0.0,D,5.0,,106.7
2026-05-01,B,TD074,DTH,FERROBAMBA,480,2.5,0.0,0,0.0,0.0,D,4.0,,106.7
2026-05-01,B,TD074,DTH,FERROBAMBA,540,3.5,0.0,0,0.0,0.0,D,3.0,,106.7
2026-05-01,B,TD074,DTH,FERROBAMBA,600,4.5,0.0,0,0.0,0.0,D,2.0,,106.7
2026-05-01,B,TD074,DTH,FERROBAMBA,660,5.5,0.0,0,0.0,0.0,D,1.0,,106.7
2026-05-01,B,TD076,DTH,FERROBAMBA,60,19.5,0.0,0,0.0,0.0,D,11.0,0.0,296.7
2026-05-01,B,TD076,DTH,FERROBAMBA,120,20.5,0.0,0,0.0,0.0,D,10.0,0.0,296.7
2026-05-01,B,TD076,DTH,FERROBAMBA,180,21.5,0.0,0,0.0,0.0,D,9.0,0.0,296.7
2026-05-01,B,TD076,DTH,FERROBAMBA,240,22.5,0.0,0,0.0,0.0,D,8.0,0.0,296.7
2026-05-01,B,TD076,DTH,FERROBAMBA,300,23.5,0.0,0,0.0,0.0,D,7.0,0.0,296.7
2026-05-01,B,TD076,DTH,FERROBAMBA,330,0.0,0.0,0,0.0,0.0,D,6.5,0.0,296.7
2026-05-01,B,TD076,DTH,FERROBAMBA,360,0.5,0.0,0,0.0,0.0,D,6.0,,296.7
2026-05-01,B,TD076,DTH,FERROBAMBA,420,1.5,0.0,0,0.0,0.0,D,5.0,,296.7
2026-05-01,B,TD076,DTH,FERROBAMBA,480,2.5,0.0,0,0.0,0.0,D,4.0,,296.7
2026-05-01,B,TD076,DTH,FERROBAMBA,540,3.5,0.0,0,0.0,0.0,D,3.0,,296.7
2026-05-01,B,TD076,DTH,FERROBAMBA,600,4.5,0.0,0,0.0,0.0,D,2.0,,296.7
2026-05-01,B,TD076,DTH,FERROBAMBA,660,5.5,0.0,0,0.0,0.0,D,1.0,,296.7
2026-05-01,B,TD077,DTH,FERROBAMBA,60,19.5,0.0,0,0.0,0.0,D,11.0,0.0,102.0
2026-05-01,B,TD077,DTH,FERROBAMBA,120,20.5,0.0,0,0.0,0.0,D,10.0,0.0,102.0
2026-05-01,B,TD077,DTH,FERROBAMBA,180,21.5,0.0,0,0.0,0.0,D,9.0,0.0,102.0
2026-05-01,B,TD077,DTH,FERROBAMBA,240,22.5,0.0,0,0.0,0.0,D,8.0,0.0,102.0
2026-05-01,B,TD077,DTH,FERROBAMBA,300,23.5,0.0,0,0.0,0.0,D,7.0,0.0,102.0
2026-05-01,B,TD077,DTH,FERROBAMBA,330,0.0,0.0,0,0.0,0.0,D,6.5,0.0,102.0
2026-05-01,B,TD077,DTH,FERROBAMBA,360,0.5,0.0,0,0.0,0.0,D,6.0,,102.0
2026-05-01,B,TD077,DTH,FERROBAMBA,420,1.5,0.0,0,0.0,0.0,D,5.0,,102.0
2026-05-01,B,TD077,DTH,FERROBAMBA,480,2.5,0.0,0,0.0,0.0,D,4.0,,102.0
2026-05-01,B,TD077,DTH,FERROBAMBA,540,3.5,0.0,0,0.0,0.0,D,3.0,,102.0
2026-05-01,B,TD077,DTH,FERROBAMBA,600,4.5,0.0,0,0.0,0.0,D,2.0,,102.0
2026-05-01,B,TD077,DTH,FERROBAMBA,660,5.5,0.0,0,0.0,0.0,D,1.0,,102.0
2026-05-01,B,TD079,DTH,CHALCOBAMBA,60,19.5,0.0,0,0.0,0.0,M,11.0,0.0,497.3
2026-05-01,B,TD079,DTH,CHALCOBAMBA,120,20.5,0.0,0,0.0,0.0,M,10.0,0.0,497.3
2026-05-01,B,TD079,DTH,CHALCOBAMBA,180,21.5,0.0,0,0.0,0.0,M,9.0,0.0,497.3
2026-05-01,B,TD079,DTH,CHALCOBAMBA,240,22.5,0.0,0,0.0,0.0,M,8.0,0.0,497.3
2026-05-01,B,TD079,DTH,CHALCOBAMBA,300,23.5,0.0,0,0.0,0.0,M,7.0,0.0,497.3
2026-05-01,B,TD079,DTH,CHALCOBAMBA,330,0.0,0.0,0,0.0,0.0,M,6.5,0.0,497.3
2026-05-01,B,TD079,DTH,CHALCOBAMBA,360,0.5,0.0,0,0.0,0.0,M,6.0,,497.3
2026-05-01,B,TD079,DTH,CHALCOBAMBA,420,1.5,0.0,0,0.0,0.0,M,5.0,,497.3
2026-05-01,B,TD079,DTH,CHALCOBAMBA,480,2.5,0.0,0,0.0,0.0,M,4.0,,497.3
2026-05-01,B,TD079,DTH,CHALCOBAMBA,540,3.5,0.0,0,0.0,0.0,M,3.0,,497.3
2026-05-01,B,TD079,DTH,CHALCOBAMBA,600,4.5,0.0,0,0.0,0.0,M,2.0,,497.3
2026-05-01,B,TD079,DTH,CHALCOBAMBA,660,5.5,0.0,0,0.0,0.0,M,1.0,,497.3
2026-05-01,B,TD091,RTR,FERROBAMBA,60,19.5,0.0,0,0.0,0.0,D,11.0,0.0,240.0
2026-05-01,B,TD091,RTR,FERROBAMBA,120,20.5,0.0,0,0.0,0.0,D,10.0,0.0,240.0
2026-05-01,B,TD091,RTR,FERROBAMBA,180,21.5,0.0,0,0.0,0.0,D,9.0,0.0,240.0
2026-05-01,B,TD091,RTR,FERROBAMBA,240,22.5,0.0,0,0.0,0.0,D,8.0,0.0,240.0
2026-05-01,B,TD091,RTR,FERROBAMBA,300,23.5,0.0,0,0.0,0.0,D,7.0,0.0,240.0
2026-05-01,B,TD091,RTR,FERROBAMBA,330,0.0,0.0,0,0.0,0.0,D,6.5,0.0,240.0
2026-05-01,B,TD091,RTR,FERROBAMBA,360,0.5,0.0,0,0.0,0.0,D,6.0,,240.0
2026-05-01,B,TD091,RTR,FERROBAMBA,420,1.5,0.0,0,0.0,0.0,D,5.0,,240.0
2026-05-01,B,TD091,RTR,FERROBAMBA,480,2.5,0.0,0,0.0,0.0,D,4.0,,240.0
2026-05-01,B,TD091,RTR,FERROBAMBA,540,3.5,0.0,0,0.0,0.0,D,3.0,,240.0
2026-05-01,B,TD091,RTR,FERROBAMBA,600,4.5,0.0,0,0.0,0.0,D,2.0,,240.0
2026-05-01,B,TD091,RTR,FERROBAMBA,660,5.5,0.0,0,0.0,0.0,D,1.0,,240.0
2026-05-02,A,TD012,DTH,FERROBAMBA,60,7.5,0.0,0,0.0,0.0,D,11.0,30.0,90.0
2026-05-02,A,TD012,DTH,FERROBAMBA,120,8.5,0.0,0,0.0,0.0,D,10.0,30.0,90.0
2026-05-02,A,TD012,DTH,FERROBAMBA,180,9.5,0.0,0,0.0,0.0,D,9.0,30.0,90.0
2026-05-02,A,TD012,DTH,FERROBAMBA,240,10.5,0.0,0,0.0,0.0,D,8.0,30.0,90.0
2026-05-02,A,TD012,DTH,FERROBAMBA,300,11.5,0.833,2,18.75,22.5,D,7.0,30.0,90.0
2026-05-02,A,TD012,DTH,FERROBAMBA,330,12.0,1.333,2,30.0,22.5,D,6.5,30.0,90.0
2026-05-02,A,TD012,DTH,FERROBAMBA,360,12.5,1.833,3,39.0,21.27,D,6.0,,90.0
2026-05-02,A,TD012,DTH,FERROBAMBA,420,13.5,2.333,4,48.75,20.89,D,5.0,,90.0
2026-05-02,A,TD012,DTH,FERROBAMBA,480,14.5,3.333,5,71.25,21.38,D,4.0,,90.0
2026-05-02,A,TD012,DTH,FERROBAMBA,540,15.5,4.167,6,90.0,21.6,D,3.0,,90.0
2026-05-02,A,TD012,DTH,FERROBAMBA,600,16.5,4.167,6,90.0,21.6,D,2.0,,90.0
2026-05-02,A,TD012,DTH,FERROBAMBA,660,17.5,4.167,6,90.0,21.6,D,1.0,,90.0
2026-05-02,A,TD072,DTH,FERROBAMBA,60,7.5,0.0,0,0.0,0.0,M,11.0,147.22,402.0
2026-05-02,A,TD072,DTH,FERROBAMBA,120,8.5,0.917,7,30.56,33.33,M,10.0,147.22,402.0
2026-05-02,A,TD072,DTH,FERROBAMBA,180,9.5,1.917,13,63.89,33.33,M,9.0,147.22,402.0
2026-05-02,A,TD072,DTH,FERROBAMBA,240,10.5,2.917,20,97.22,33.33,M,8.0,147.22,402.0
2026-05-02,A,TD072,DTH,FERROBAMBA,300,11.5,3.917,27,130.56,33.33,M,7.0,147.22,402.0
2026-05-02,A,TD072,DTH,FERROBAMBA,330,12.0,4.417,30,147.22,33.33,M,6.5,147.22,402.0
2026-05-02,A,TD072,DTH,FERROBAMBA,360,12.5,4.917,33,166.67,33.9,M,6.0,,402.0
2026-05-02,A,TD072,DTH,FERROBAMBA,420,13.5,5.917,40,206.67,34.93,M,5.0,,402.0
2026-05-02,A,TD072,DTH,FERROBAMBA,480,14.5,6.917,47,246.67,35.66,M,4.0,,402.0
2026-05-02,A,TD072,DTH,FERROBAMBA,540,15.5,7.917,53,286.67,36.21,M,3.0,,402.0
2026-05-02,A,TD072,DTH,FERROBAMBA,600,16.5,8.917,60,326.67,36.64,M,2.0,,402.0
2026-05-02,A,TD072,DTH,FERROBAMBA,660,17.5,9.917,66,366.0,36.91,M,1.0,,402.0
2026-05-02,A,TD073,DTH,CHALCOBAMBA,60,7.5,0.0,0,0.0,0.0,M,11.0,0.0,180.0
2026-05-02,A,TD073,DTH,CHALCOBAMBA,120,8.5,0.0,0,0.0,0.0,M,10.0,0.0,180.0
2026-05-02,A,TD073,DTH,CHALCOBAMBA,180,9.5,0.0,0,0.0,0.0,M,9.0,0.0,180.0
2026-05-02,A,TD073,DTH,CHALCOBAMBA,240,10.5,0.0,0,0.0,0.0,M,8.0,0.0,180.0
2026-05-02,A,TD073,DTH,CHALCOBAMBA,300,11.5,0.0,0,0.0,0.0,M,7.0,0.0,180.0
2026-05-02,A,TD073,DTH,CHALCOBAMBA,330,12.0,0.0,0,0.0,0.0,M,6.5,0.0,180.0
2026-05-02,A,TD073,DTH,CHALCOBAMBA,360,12.5,0.0,0,0.0,0.0,M,6.0,,180.0
2026-05-02,A,TD073,DTH,CHALCOBAMBA,420,13.5,0.0,0,0.0,0.0,M,5.0,,180.0
2026-05-02,A,TD073,DTH,CHALCOBAMBA,480,14.5,0.0,0,0.0,0.0,M,4.0,,180.0
2026-05-02,A,TD073,DTH,CHALCOBAMBA,540,15.5,1.0,8,45.0,45.0,M,3.0,,180.0
2026-05-02,A,TD073,DTH,CHALCOBAMBA,600,16.5,2.0,15,90.0,45.0,M,2.0,,180.0
2026-05-02,A,TD073,DTH,CHALCOBAMBA,660,17.5,3.0,23,135.0,45.0,M,1.0,,180.0
2026-05-02,A,TD074,DTH,FERROBAMBA,60,7.5,0.833,3,21.33,25.6,D,11.0,104.0,195.0
2026-05-02,A,TD074,DTH,FERROBAMBA,120,8.5,1.833,7,50.67,27.64,D,10.0,104.0,195.0
2026-05-02,A,TD074,DTH,FERROBAMBA,180,9.5,2.833,9,72.0,25.41,D,9.0,104.0,195.0
2026-05-02,A,TD074,DTH,FERROBAMBA,240,10.5,3.833,12,96.0,25.04,D,8.0,104.0,195.0
2026-05-02,A,TD074,DTH,FERROBAMBA,300,11.5,4.167,13,104.0,24.96,D,7.0,104.0,195.0
